element,id,geometry
way,539019519,"LINESTRING (433402.9429366413 4583187.877428415, 433399.8956422003 4583184.696742726, 433243.18299903604 4583016.000271718, 433239.91831225436 4583012.832757678, 433229.1449536147 4583001.396262819, 433221.07623261015 4582992.233125238, 433217.998477268 4582988.486551931, 433213.1322046538 4582981.181371344, 433208.88201907504 4582971.783187114, 433206.6332977237 4582965.464227855, 433205.1855104747 4582959.870667541, 433204.1952578674 4582954.028626591, 433203.91347316274 4582948.857322701, 433203.8893067027 4582943.51710115, 433204.33110091847 4582934.30880992, 433205.4418246208 4582928.736066747, 433207.05519930774 4582924.180145669, 433209.9886106652 4582916.803045641, 433211.7459856186 4582913.356077381, 433212.7976202568 4582911.347877474)"
way,539022170,"LINESTRING (432650.67581274593 4582083.220750928, 432664.003613034 4582071.472240309, 432665.86973558774 4582069.833888348)"
way,539022171,"LINESTRING (432636.61220255936 4582096.76367918, 432650.67581274593 4582083.220750928)"
way,540673613,"LINESTRING (434786.3657977323 4584742.487906605, 434827.90383680194 4584802.4796115365)"
way,540673995,"LINESTRING (434915.45326742076 4584950.768874715, 434908.6557313951 4584940.2823605975, 434906.14906902023 4584936.6520886235)"
way,540676269,"LINESTRING (434773.8993905571 4584751.31590397, 434779.0321452797 4584747.683460212, 434784.1814205271 4584744.028665828, 434786.3657977323 4584742.487906605)"
way,542569348,"LINESTRING (432012.70132377 4583085.780302267, 432015.6275200606 4583085.786143284, 432019.37296373845 4583085.784295949, 432024.12031713116 4583085.6398131475, 432026.4019854332 4583085.562885001, 432027.7482044983 4583085.583559279, 432032.4643072308 4583085.6725347815)"
way,542569880,"LINESTRING (432032.8266505576 4583120.720787454, 432028.02101111657 4583120.888017732, 432024.61937234167 4583120.997662587, 432019.9474871837 4583121.163642889)"
way,543783781,"LINESTRING (425659.0670630367 4581806.783505954, 425654.34146077925 4581805.055506945, 425650.42172504397 4581803.630126699)"
way,544617970,"LINESTRING (429772.37650113157 4583108.899828996, 429771.4092212352 4583110.885526356, 429768.76007520256 4583116.173994287, 429766.7303715726 4583120.679252642, 429765.9142146555 4583122.730102855, 429764.2329286085 4583126.9544105455, 429763.75958853285 4583128.147012364, 429762.421120137 4583131.513071836, 429761.8743741616 4583132.895135181, 429759.6747568507 4583136.258443664, 429757.0871527924 4583139.270222572)"
way,546133657,"LINESTRING (431747.60499762633 4585463.443130486, 431741.9738626613 4585457.445164347, 431682.2960971366 4585400.362057561, 431671.59372129675 4585391.03673805)"
way,546136145,"LINESTRING (431747.00621599733 4585304.233395199, 431759.41852359136 4585315.852103061, 431820.0336998019 4585373.959577105, 431830.7527228523 4585383.296058321)"
way,546209921,"LINESTRING (432040.24422501284 4582560.424535625, 432041.1735412138 4582561.448380034, 432049.1884894115 4582569.122964896, 432050.9685420878 4582570.816102712)"
way,546209923,"LINESTRING (431830.88165967935 4582355.768029473, 431833.89435869217 4582358.715239172, 431835.8437078578 4582360.617686524, 431862.76496442815 4582386.189607829, 431914.6296773122 4582436.9082165)"
way,547289590,"LINESTRING (432018.7088051064 4582704.1306564165, 432018.6250405047 4582698.76877602, 432018.28587354475 4582682.228743799, 432018.03839175845 4582653.186066618, 432017.78911130293 4582621.278878037, 432017.1513066072 4582592.517437424, 432017.1187881825 4582578.361637874)"
way,547289591,"LINESTRING (432036.66118143935 4582561.723873362, 432032.8318642964 4582561.72649291, 432030.5828469044 4582561.736492117)"
way,547289592,"LINESTRING (432030.54910307506 4582551.011478542, 432030.59357940446 4582559.315975267, 432030.5828469044 4582561.736492117, 432030.3611167521 4582578.204064345, 432030.4896399433 4582585.663957979, 432030.8679949975 4582608.165838189, 432031.5522368355 4582633.862463384, 432031.9407170336 4582663.681013958, 432032.0438935186 4582680.023409082, 432032.18408761057 4582681.598695268, 432032.12962516246 4582689.160232516, 432032.24910801643 4582701.894055913)"
way,547289593,"LINESTRING (432016.7001209855 4582549.786890637, 432018.87670791894 4582542.949328636, 432019.8608775953 4582540.908275542)"
way,547289594,"LINESTRING (432019.8608775953 4582540.908275542, 432022.4520750127 4582543.504226303, 432025.523036562 4582546.439863652, 432030.54910307506 4582551.011478542)"
way,547289595,"LINESTRING (432008.91694006114 4582529.397428927, 432010.4948811835 4582531.825240642, 432011.2923158569 4582533.050170009, 432013.37070262583 4582536.239380432, 432014.79596741486 4582538.435466595)"
way,547289596,"LINESTRING (432014.79596741486 4582538.435466595, 432015.92205701815 4582539.934882681)"
way,547289597,"LINESTRING (432017.1187881825 4582578.361637874, 432016.8173299448 4582558.7124633165, 432016.7829727914 4582554.160626792, 432016.7001209855 4582549.786890637)"
way,547296974,"LINESTRING (432651.2276097457 4582248.713944785, 432633.906432929 4582229.311853786, 432587.5695719166 4582177.393162769, 432576.0857632037 4582164.432030252, 432571.8619016951 4582159.7970612245)"
way,547474632,"LINESTRING (433706.2824272521 4583513.57040373, 433717.15236138174 4583503.75596438, 433721.8007310047 4583508.354385555, 433789.7419460042 4583574.260789494, 433800.390258331 4583585.010862474, 433812.3577092388 4583596.49278035, 433882.46403973346 4583665.322477964, 433893.61382211617 4583676.090310801, 433905.4069579759 4583687.740510985, 433975.86163132585 4583757.378409578, 433984.760495175 4583766.101784524, 433989.64743358694 4583771.2311311755, 434002.4264411821 4583783.771823017, 434073.9900601454 4583853.300615588, 434084.26955739694 4583864.032245747, 434095.36204400146 4583875.000751643, 434168.1078335591 4583946.951196399, 434179.1746886423 4583957.886751535, 434191.2351932449 4583969.623795058, 434258.59332262224 4584035.784027566, 434262.1273014577 4584039.249317116, 434264.8178643733 4584041.889556937, 434270.9235622312 4584047.796320311)"
way,549717855,"LINESTRING (430999.8751959391 4584559.318007896, 431005.11385570694 4584564.34210229, 431013.37512993685 4584572.535029985, 431067.7784088255 4584625.699297699, 431075.87808519567 4584635.37051819)"
way,550094290,"LINESTRING (431459.2364264593 4581160.202268012, 431455.7655511719 4581153.973104318, 431429.0216651461 4581111.535752994, 431402.4661198828 4581068.7081150515, 431395.70750125876 4581057.946839452, 431391.7652033823 4581051.400185911, 431379.8553251506 4581032.715865919, 431355.56669549143 4580993.541963417, 431331.7825342585 4580955.562464084, 431303.68568638084 4580909.940763325, 431300.86482921557 4580907.025253262, 431297.038652385 4580901.276951631, 431295.00513871614 4580895.844742849, 431274.3264246357 4580864.397754454)"
way,550268797,"LINESTRING (432182.5457478531 4582691.403254128, 432184.9425761049 4582693.79012733, 432189.41532183427 4582698.222692681, 432189.32141081215 4582723.915506158, 432190.28651596664 4582725.194398976, 432193.03773353936 4582728.821473418, 432193.9654480209 4582729.678809409, 432195.8799164468 4582731.4484432135, 432199.2534579506 4582734.570067546, 432202.7285076402 4582736.924648472, 432229.65555823717 4582736.594949917, 432232.4264247761 4582734.281844791, 432236.5909317133 4582729.901680941)"
way,550268798,"LINESTRING (432131.50240371714 4582644.072554949, 432114.17438565684 4582633.8093734775, 432110.60001243127 4582630.678566861, 432103.73345789994 4582623.30403126, 432095.00492155895 4582614.414766429, 432052.3104239884 4582572.146957714, 432050.9685420878 4582570.816102712)"
way,550269282,"LINESTRING (432182.5457478531 4582691.403254128, 432185.64722218225 4582687.788005719, 432188.0915295654 4582685.42242702, 432190.8546444486 4582687.639330801, 432194.645902271 4582690.723734472, 432219.9063443595 4582690.076519452)"
way,552352872,"LINESTRING (432821.08118668763 4585967.905544199, 432826.04097192525 4585962.940932823, 432832.13114626415 4585957.310763605)"
way,553732370,"LINESTRING (429979.8355423466 4584891.6412186865, 429987.65447335393 4584879.07478669, 429989.1771189804 4584876.628516924, 429996.22109359864 4584865.168780996, 430001.15612774977 4584856.893782316, 430076.84478021396 4584740.391999643, 430108.69185766974 4584691.1427409295, 430116.8309853455 4584682.259542739, 430123.95283232897 4584674.496466287, 430131.3075363794 4584666.609017648, 430142.88309856073 4584655.227834724, 430153.6938471332 4584642.543905234)"
way,559178763,"LINESTRING (434534.784861397 4584392.933773136, 434535.6561884555 4584394.080583148, 434536.2653014994 4584394.885578147, 434555.5373735544 4584422.2573317485, 434561.8456333376 4584431.215765318, 434567.13786517753 4584438.740026004, 434605.7659881932 4584493.594010428, 434658.99666304 4584568.889825615, 434695.5131656936 4584620.532423204, 434726.1311441986 4584665.100399427, 434737.6043014309 4584681.451272004, 434743.1975532998 4584689.028456944, 434743.1496059248 4584691.127314005)"
way,559178765,"LINESTRING (434290.1209846251 4584048.310444833, 434284.59134120715 4584043.242248557, 434281.1091387119 4584039.954122816)"
way,563116577,"LINESTRING (426236.30634901766 4582340.9347309815, 426231.91148384806 4582339.613809428, 426222.9301327234 4582337.040543782, 426194.0448860867 4582327.553002561, 426183.02800564514 4582322.979773603, 426163.55991398735 4582314.528911816, 426138.6054134224 4582301.8593714675, 426121.19862190646 4582290.56743778, 426105.31910122954 4582280.636741648, 426092.41755002073 4582271.652764745, 426078.0936967874 4582260.951250814, 426061.50485759624 4582247.075208938, 426047.91152974125 4582235.045037288, 426045.7598228685 4582233.135075144)"
way,563117114,"LINESTRING (426031.77192759747 4582221.775142097, 426017.59993715584 4582207.130619473, 426015.79486034735 4582205.594629114, 426012.9272552286 4582203.181248011, 426003.2879181749 4582195.973904031, 425993.105771465 4582191.292504377, 425978.89257459115 4582186.54127286, 425915.8058254318 4582165.479687036, 425800.9595194728 4582128.893567427, 425793.92838765576 4582125.734597238, 425790.75285601424 4582124.29041964, 425788.07300251094 4582123.07432975, 425781.82983217656 4582118.475008635, 425777.383050403 4582112.924634406)"
way,564074320,"LINESTRING (429180.59159134206 4582779.9532603705, 429183.7605867146 4582783.397493485, 429187.5082799874 4582783.605119187, 429191.6808023701 4582787.072853968, 429251.6445667286 4582845.25470263, 429268.1627953359 4582861.2481357055, 429288.9353325344 4582881.396977094, 429357.5119036405 4582951.875356841)"
way,564074323,"LINESTRING (428608.9165274642 4582216.550504939, 428610.0309728533 4582217.638713683, 428617.21595193364 4582224.673794787, 428676.4177972878 4582282.658692918, 428684.68330065545 4582290.749082646)"
way,564074326,"LINESTRING (428763.2491750529 4582372.559719142, 428764.6086943251 4582374.766937179, 428773.50468096964 4582384.072547786, 428780.33485632815 4582391.6220085565)"
way,564074329,"LINESTRING (428489.8978661824 4582100.4328716975, 428490.5232748559 4582106.1891232785, 428490.4110764926 4582114.306477992, 428490.9229610901 4582117.032748244)"
way,564379339,"LINESTRING (430496.10412088514 4583494.527800698, 430510.825552806 4583479.664089166, 430561.46815107105 4583427.982895147, 430563.5378561744 4583425.864604101, 430566.84192166966 4583422.568675556, 430568.9779721373 4583420.394235609, 430575.990720278 4583413.276670734, 430578.39538651507 4583412.087815867)"
way,565546748,"LINESTRING (431546.90268478874 4585654.176713713, 431551.38961609505 4585658.486609106, 431560.73321446544 4585666.436737533, 431563.60810692963 4585668.197116426, 431567.6982660468 4585672.088863708, 431577.7085550595 4585681.60932048, 431597.14730329905 4585700.11173188, 431612.49483310926 4585715.499632564, 431618.0804286186 4585721.109327403, 431645.54384030757 4585748.651519102, 431650.7681640091 4585754.064798685, 431660.51616761566 4585764.15409136, 431670.5840752575 4585773.6075111, 431702.08617793885 4585803.188018958, 431737.35710129974 4585836.308238783, 431749.0042249132 4585847.523330504, 431793.44211129914 4585890.350114247, 431795.27481545217 4585892.386875404, 431806.29608812305 4585904.607215737, 431815.9871546894 4585914.019971293, 431844.7987512346 4585942.005410835, 431850.8159187458 4585948.221873933)"
way,569395873,"LINESTRING (431850.8159187458 4585948.221873933, 431855.58411036344 4585954.039296597, 431860.60215556086 4585960.653777781, 431866.79226865165 4585966.602155763, 431868.3187738237 4585968.075570388, 431925.3820901909 4586021.498566338, 431928.392640592 4586027.932127141)"
way,576384343,"LINESTRING (434317.55351112783 4584121.761789557, 434308.3266884173 4584116.4162389515, 434299.6879658464 4584111.398446744, 434279.9229875896 4584101.751862971, 434276.3583459253 4584100.429680307, 434271.48272730433 4584098.342205639, 434259.0321826605 4584092.4042266235, 434257.26671341405 4584090.377344985, 434256.72339567926 4584088.539216556, 434256.4984980372 4584085.865488267, 434256.95255286456 4584083.396547934)"
way,577795298,"LINESTRING (431567.6982660468 4585672.088863708, 431569.7407425226 4585669.782353346, 431578.46650734835 4585661.00628133, 431603.5182213002 4585635.832367894, 431646.3656973471 4585592.337211711, 431663.65698614536 4585575.47516608, 431680.6661878169 4585557.938550528, 431737.61259786715 4585499.244259459, 431742.84451838327 4585493.932144287, 431756.96249414375 4585480.841936341, 431761.2120076635 4585476.815930758, 431770.19133824145 4585467.404847203, 431774.8014551821 4585462.620454152, 431784.7616318583 4585454.410357959, 431794.2433795708 4585445.094496301, 431828.6863871396 4585408.818844247, 431836.7303328162 4585400.349300812, 431847.393646626 4585399.338443627, 431851.9133888671 4585393.82216301, 431859.43036871665 4585386.190324033, 431860.0351852831 4585382.076563363, 431861.61023048696 4585373.601338669, 431895.21152843867 4585340.176283457, 431920.47909758537 4585313.724665097, 431928.57057711785 4585305.843235002, 431943.7191791575 4585291.178211411, 431945.3082970877 4585289.520043161, 431961.034043627 4585273.117582126, 431981.3949051368 4585251.886256687, 432010.02848684037 4585222.46107447, 432024.7178872292 4585207.811646046, 432027.22185315774 4585205.667481402, 432030.1880574733 4585204.6847785385, 432035.8276180342 4585204.465277442)"
way,595155440,"LINESTRING (429930.09300869965 4581024.903588857, 429860.97715847084 4580960.420496634, 429858.09944903554 4580957.739245922, 429848.05701973324 4580947.521875799)"
way,600804537,"LINESTRING (433717.15236138174 4583503.75596438, 433719.6799579627 4583501.3346278155, 433727.67891596473 4583492.9565363685, 433774.6151874747 4583445.851045012, 433781.58317204216 4583438.99242327, 433813.4802037155 4583407.402086482, 433827.3938939108 4583393.973804667, 433833.7249656173 4583388.764267256, 433844.9069743178 4583377.381685562, 433896.33637069765 4583325.028777443, 433909.1931883128 4583313.93078854, 433913.0981446515 4583306.689450369, 433918.45324398956 4583296.203974112)"
way,603975419,"LINESTRING (429827.4197337497 4582293.957335961, 429833.447658213 4582287.847872963, 429838.48199430655 4582282.747298264, 429840.22909888683 4582280.9761210345)"
